task_id,vehicle_id,size_MB,deadline_s,dwell_s,priority_literal,priority_normalized,rank_literal,rank_normalized,rank_diff
260,v_0,3.618473877126012,27.907231648389637,19.150849916673263,90762.84212346814,0.6477870939557109,288,272,16
261,v_1,4.657933244708562,26.158631881823045,1.7076226651396027,124645.57226465938,0.6656115491049771,112,253,141
262,v_2,4.6102966217027905,20.21269410850387,16.339176886789147,159662.7011562123,0.9208394722079174,9,10,1
263,v_3,4.817203095538689,27.987832357736654,11.170642648099594,120482.70838353242,0.7562406296050186,135,128,7
264,v_4,4.301564866793381,24.01930913609242,19.197658433332734,125361.73416762977,0.78621891631961,108,93,15
265,v_5,4.621031342559016,29.840834691992953,13.115236682852679,108399.4555855803,0.7115728497873628,201,187,14
266,v_6,3.2640710068312107,27.375823015888916,4.203749280810445,83462.556633388,0.5703377830157627,328,384,56
267,v_7,3.0638664729223297,22.87238991654082,7.774624780447388,93768.62550930785,0.6388649166900671,274,285,11
268,v_8,2.126279568909086,20.178739347334137,13.405420878340008,73760.86737087143,0.5734776752786539,387,381,6
269,v_9,3.152979941479045,26.7964728269307,28.548874334556533,82365.08347652147,0.6191327902803365,337,313,24
270,v_0,4.3590350432466565,20.894110023122597,26.494430919302776,146037.8337699606,0.8730380708624752,30,24,6
271,v_1,4.83419606687423,24.674015112498697,5.843984436670182,137146.04086106052,0.8014002628866184,57,76,19
272,v_2,4.97350587841093,22.316717013834435,19.839752820778685,156002.35817183094,0.9092618950149151,13,11,2
273,v_3,3.8232103846365773,25.126885110165084,6.11931292815974,106509.56770470145,0.6808083365986517,210,230,20
274,v_4,2.661458627210526,21.864382621442545,11.153632515835174,85208.30741590848,0.6151055780584231,315,318,3
275,v_5,2.173528029690189,29.691026301408115,27.904816212661174,51243.705727592445,0.4944131862101194,494,476,18
276,v_6,4.984723467939306,21.738952492194873,22.98891579541865,160509.69672478008,0.9292676270681279,8,5,3
277,v_7,4.088061854161377,21.53895906339855,7.50877658326316,132859.20389504256,0.7940286817290769,71,84,13
278,v_8,2.671452844467869,25.369744228934135,17.822500027296524,73710.80172882722,0.5784729379510448,388,370,18
279,v_9,2.2744605121932646,28.774608626303802,4.755932717201321,55331.051575390535,0.46443439129721276,482,490,8
280,v_0,4.6662442396069315,29.556514982297536,24.475966167021465,110513.01148544098,0.7300409837747365,191,164,27
281,v_1,3.965725941917065,25.508573706091394,12.845143179050263,108826.75255554405,0.7128367335141063,199,186,13
282,v_2,3.118065551036942,22.597537837603262,15.380396317284353,96588.05547415889,0.6674663239934728,260,250,10
283,v_3,2.243138647722944,22.201832019498113,3.2077949252187055,70723.98028644972,0.5025464653565653,403,468,65
284,v_4,4.553620742146306,24.951465270139742,18.17982575512601,127749.67601328551,0.7949414011158941,99,83,16
285,v_5,4.474042897775447,23.47809207902193,17.40622695587794,133394.00271895094,0.8168254076431389,68,58,10
286,v_6,2.8010848105082644,28.78629986355158,20.09510320509434,68114.60984241294,0.5578936605852987,422,397,25
287,v_7,4.551745187282727,28.672942009598025,25.273386522546488,111123.2289384906,0.7328533373130152,185,156,29
288,v_8,4.092414385007851,26.801407717603006,22.828782547171595,106886.093279476,0.7146855854560674,207,183,24
289,v_9,2.475815315879221,28.808707591989283,1.8481712080022152,60158.05279134399,0.4152680808428703,460,499,39
290,v_0,4.477450251694288,21.28869867473445,22.561739432456626,147224.65350239404,0.8758909900001709,25,21,4
291,v_1,2.4822796881449247,28.17967024119062,15.71656427906425,61661.60567487102,0.5281517400989535,451,437,14
292,v_2,2.0191576151505006,22.87038133174913,29.45439916279528,61801.19789814213,0.5371893540740265,450,423,27
293,v_3,3.895440581050005,22.598035810641598,16.65957601175981,120666.00894120529,0.7651850508285931,134,119,15
294,v_4,4.339536185453431,21.069806388269583,16.696730781607197,144172.24474310657,0.8592477337801855,32,29,3
295,v_5,4.888976011576984,23.41872166038686,28.028815059790507,146134.7906649846,0.8740234166153928,29,23,6
296,v_6,2.3075291839720378,29.37228487236451,2.967274714049985,54993.226658375585,0.43414265052776396,484,497,13
297,v_7,2.902890700840449,27.081720886452814,17.882943345111926,75033.31054097007,0.5838167671707032,381,366,15
298,v_8,3.03764917085887,26.20915517767477,26.27456737841891,81130.50475312742,0.6133175280733735,340,321,19
299,v_9,4.920466907532191,29.688778552856917,4.772500963788327,116014.67713076028,0.7073464172810424,159,194,35
300,v_0,4.274789587787067,20.245869164588015,10.384696355336697,147800.9268600548,0.8636612866023909,22,27,5
301,v_1,3.465929571213997,27.70407417807793,13.931178484925702,87574.06653600483,0.6295154387771418,305,297,8
302,v_2,2.8208799988449975,29.97124500157711,14.09022370556059,65883.96225951317,0.542981348515375,432,417,15
303,v_3,2.4908714635750075,27.948095487499295,7.402318770874052,62387.69830349616,0.5116401941474735,446,455,9
304,v_4,2.2471431368475283,26.80499302074713,8.92452628294807,58683.3722980572,0.5029320780601341,465,467,2
305,v_5,4.852590686751231,21.510578917809003,28.36486168486037,157913.9140483555,0.9212622959016403,10,8,2
306,v_6,3.259181950778367,26.385259476640854,8.952240868111431,86466.25008700392,0.6141566406921672,311,319,8
307,v_7,4.951932943879485,24.09334006315043,7.668683570841499,143872.09892710307,0.8388104955554723,34,39,5
308,v_8,2.6393141120752497,20.311340828845115,11.687263967989074,90960.29098888073,0.6392385925732939,287,283,4
309,v_9,4.5930747495189115,24.732099066915573,6.380239955390513,129999.42541227498,0.7764761291046522,86,106,20
310,v_0,4.605869503866833,27.765968527917416,25.498713615389743,116117.56524550893,0.7529315249663788,155,136,19
311,v_1,4.283071972828997,26.262203216314155,1.9432592052463056,114162.35971050219,0.6359707238897048,166,290,124
312,v_2,4.762543543447061,26.16650314520738,14.964148193863952,127406.7002542765,0.7902329510494422,100,88,12
313,v_3,2.3519245668871838,21.251857922025504,13.478870952084417,77468.66756475155,0.5884220819713165,367,361,6
314,v_4,2.60157418010101,24.915945467414367,17.877170655517563,73090.10194280114,0.5760388104119507,390,373,17
315,v_5,2.8069802133052932,27.975591006371882,14.201384323372235,70236.01291906774,0.5605448328040707,409,394,15
316,v_6,2.034861619724302,20.72446887794559,14.918226206796582,68730.7817843937,0.5554715601365541,417,399,18
317,v_7,3.8000616443579114,22.916625787093032,25.943549518486932,116075.1059425468,0.7529557252653576,157,135,22
318,v_8,4.33955296668005,20.396188253483572,4.042975174127071,148934.29188700256,0.8299981661666896,20,46,26
319,v_9,2.7261350475875825,29.866625932671464,15.467756450089325,63894.15853870468,0.5367939840520954,441,425,16
320,v_0,3.8544672029543574,27.02464970544104,1.2833545751563262,99839.62015790494,0.5369887101902939,242,424,182
321,v_1,2.9793839247319753,25.177116433847115,11.168181005066241,82836.16032889472,0.6056490248416537,332,330,2
322,v_2,2.0996093263741,20.785784971550207,4.84875686724875,70708.49641288322,0.5269247266316329,404,440,36
323,v_3,3.7026225447846746,26.894649691372656,6.804357083099493,96370.19915613956,0.644477107625125,261,277,16
324,v_4,2.5024477467772095,21.045678403344002,21.487796068120133,83234.16407779268,0.6192939846043497,330,312,18
325,v_5,2.094758434476926,29.3621224624369,16.697593723731043,49939.82306944501,0.4823189216780919,497,485,12
326,v_6,4.127181558352749,28.709691237460856,24.25011440902396,100629.27294872113,0.6903964668535991,236,222,14
327,v_7,3.0183505776284183,28.148251137465124,26.949683025755302,75061.62748430856,0.5893174966833241,380,359,21
328,v_8,3.6427771284612085,28.172977699624937,19.663753160699223,90510.56121680292,0.6471660480677405,294,273,21
329,v_9,3.5792079828083394,27.31589521755332,2.75021043572635,91721.36826245912,0.5754336199769243,278,376,98
330,v_0,2.7413097020304393,21.595446801131885,7.357205633383285,88857.73303817485,0.6173033169899094,300,315,15
331,v_1,4.927595767457394,23.368957917711068,23.901256707131896,147602.8059439457,0.8781173805842393,23,19,4
332,v_2,3.976123326502629,24.98195716453139,21.85685156989565,111412.14716044193,0.7322310250517503,180,160,20
333,v_3,2.685364223993896,29.96333916056742,19.85944490406117,62735.447951915885,0.5362085111486073,445,428,17
334,v_4,2.5986273527874357,26.802282424312914,1.888922563968376,67868.99166906803,0.4481623204488677,425,494,69
335,v_5,2.773048665533641,24.626229567393164,22.087903023222932,78824.13023938186,0.6020161466278732,355,339,16
336,v_6,4.228119563599943,24.254933344480754,11.760124126553478,122024.26350960816,0.7636405120730967,127,120,7
337,v_7,4.962948691208173,20.401091914124827,17.78158684859941,170288.42789894078,0.964746828578716,2,1,1
338,v_8,3.3158462575687713,27.252576604151365,26.329273904368158,85169.93769389867,0.6294980985841907,316,298,18
339,v_9,4.702105592033775,24.217209268734553,18.178159529207505,135914.95015759868,0.8276010660859685,62,49,13
340,v_0,4.737090036850073,22.106621890056665,19.315246382683096,149998.91614624584,0.8848579635044016,19,16,3
341,v_1,4.199339067245843,21.3156768512726,27.361943099303588,137905.23907810313,0.8408536008315624,51,38,13
342,v_2,2.539049326610726,22.375433249238775,6.248331628575203,79432.66298852768,0.573361844835792,349,382,33
343,v_3,4.563155280108737,24.922778564480346,26.251747136902832,128164.51765958637,0.8014440251610048,95,75,20
344,v_4,3.3359157650079965,25.148173539296902,18.195574691612894,92855.57747823786,0.6553785257332672,275,262,13
345,v_5,2.4905716177550685,23.910815366517607,8.485869548332698,72912.88404598644,0.5583011564538856,394,395,1
346,v_6,3.970209993623877,23.251900642246948,4.795336160832145,119523.67683262454,0.7216252875774481,138,176,38
347,v_7,4.909463135235634,24.53789541383639,3.131405672570367,140053.96492472262,0.7782023464989859,46,103,57
348,v_8,2.5092737152626223,25.197739485560177,25.037617610595674,69708.58894082581,0.5670873573972752,411,388,23
349,v_9,3.2926625709854176,22.4871427258763,21.49653928967793,102497.24775141396,0.696351739600695,229,213,16
350,v_0,2.5011257237028497,21.676192162883176,22.355658436903575,80770.37755623324,0.6099566506076808,342,325,17
351,v_1,3.991413582865415,24.746308757498138,24.36443443555154,112905.59172863052,0.739557448330114,172,148,24
352,v_2,3.7560630931902566,28.68271280513259,4.245668962534109,91666.74652353769,0.603710643297072,280,336,56
353,v_3,2.809248834550969,20.57086856089315,28.161565076553885,95595.38695862646,0.6719144912015041,266,241,25
354,v_4,2.118030622005529,21.221099140100268,28.08237550830924,69865.72982069993,0.5689668722911783,410,385,25
355,v_5,2.9484683149302517,25.072348086883924,5.3019528279005765,82319.13668774492,0.5777084369230997,338,371,33
356,v_6,4.9598903688765414,29.651186964360456,28.60254177727393,117092.50803746055,0.7580615272884046,148,126,22
357,v_7,3.917359813446501,28.67918294520022,15.952284828798257,95614.99557435514,0.6642300934381493,265,257,8
358,v_8,3.4665397407707603,26.668642575461043,1.8692341063076605,90990.1018574794,0.5396642747465819,286,420,134
359,v_9,2.9237898247735727,27.04680762736647,20.529540566422604,75671.06010497117,0.5884202035424932,378,362,16
360,v_0,4.909736138321811,20.939007157894185,13.868756359832563,164134.866358101,0.9356684418624248,6,4,2
361,v_1,4.604426763132516,21.77149789447386,25.305343399795195,148042.40976859914,0.8805444696772677,21,17,4
362,v_2,4.8338426584220695,26.83248028289646,18.917569965835202,126104.53675915232,0.7889705878212107,102,89,13
363,v_3,4.606714953436155,25.706097466388297,27.997512169702357,125445.25332424013,0.7912537200563423,107,87,20
364,v_4,4.068580253094684,26.765133857772465,20.10767863674706,106407.60596530551,0.71107452859605,211,188,23
365,v_5,3.1815932169624754,26.512329770414922,20.077513833488045,84003.28595837126,0.621435921386035,325,307,18
366,v_6,4.998241177312,20.48212038860556,12.800330860963248,170820.9130991977,0.9607377468230047,1,2,1
367,v_7,4.612260351011777,27.823854840582733,22.41502706828847,116036.76942524433,0.7510562079101255,158,140,18
368,v_8,4.635546683904044,24.04140321651033,20.360208181343957,134970.8881902124,0.8255037833343519,64,50,14
369,v_9,4.423537825823776,27.622851347766158,13.631916129575057,112098.64397445979,0.727174095143994,178,167,11
370,v_0,4.453502648525065,21.202090553706086,1.1670011544455257,147035.24381294087,0.7154836008518077,26,181,155
371,v_1,2.973757489700811,23.66461534871398,21.168548994006002,87964.11790028801,0.6380128906741732,303,287,16
372,v_2,3.165674303811037,24.486936226225307,11.824301957250862,90496.36681992338,0.6376561255580975,295,288,7
373,v_3,2.681808881789454,20.731959237684435,20.378171158095473,90549.67345234506,0.6478312903832364,292,271,21
374,v_4,3.858471038028844,24.634940438005724,26.036675837582933,109638.45621759018,0.7272489248910629,196,166,30
375,v_5,3.557245355408654,24.791818776297312,10.896187001158534,100439.52630516281,0.675450068098867,238,236,2
376,v_6,3.1405868563575714,23.988227808969004,16.474473855079474,91645.68510828915,0.6489132794817318,281,268,13
377,v_7,3.823715278380334,27.648832615421284,21.82556921056834,96807.29220210409,0.6737928128443009,258,238,20
378,v_8,4.866571087864804,20.182325826763616,1.2193233743661214,168791.37008727912,0.8072776711501325,3,72,69
379,v_9,3.9424241424638087,28.98030548949987,27.884001799092893,95226.92190204556,0.6703383084260847,268,242,26
380,v_0,2.1808021708686827,29.34436026805514,3.941204025027279,52022.54662102028,0.4408597357770555,491,496,5
381,v_1,3.457615277558977,22.56776567720508,9.91140898286231,107247.51619122132,0.7001976828504004,205,210,5
382,v_2,4.4090776934979905,25.391612766752544,18.699679716016632,121550.4361469769,0.7705789721600649,130,114,16
383,v_3,4.148452022669581,22.72624000733534,4.534696706771479,127778.36912515918,0.7517425322657668,98,138,40
384,v_4,2.543448048604041,26.811178539649827,16.229738126344746,66405.92818809192,0.5476959464380133,429,409,20
385,v_5,4.127138785167298,21.06876923094744,8.44032072733955,137122.52160433185,0.8149701852127041,58,61,3
386,v_6,4.888780625712739,24.835456467199247,16.95656972253159,137793.05673184554,0.8339904252788818,53,43,10
387,v_7,2.1302375985644577,26.33151375594022,18.446742784243604,56630.7662916959,0.5106918465371793,475,458,17
388,v_8,4.457566578280371,28.84206463348408,7.149300357338573,108185.8794653987,0.6935828541061535,204,217,13
389,v_9,3.832942966552975,24.110284698067048,27.100670578542324,111283.09272328268,0.7342631240044404,181,153,28
390,v_0,3.0602641379081543,22.36870558974482,8.969375030895947,95767.31610966756,0.6514181609700945,264,267,3
391,v_1,4.467842955541035,24.23738253648763,3.7705241012053774,129036.03107678045,0.746255481892617,90,143,53
392,v_2,3.871577974029719,24.51767678737229,5.872412024601039,110537.01412857726,0.69517366320591,190,214,24
393,v_3,4.210621234832546,28.627970775432285,3.77572211008469,102956.70194568881,0.6420221988996467,227,279,52
394,v_4,2.070915758139009,26.41971500443266,16.85422496870803,54869.95222260487,0.5021967448014595,485,469,16
395,v_5,2.695841288347926,23.909059959055146,15.406238906915911,78928.05601764008,0.5968569865938991,354,346,8
396,v_6,4.963356560644662,21.36439752556733,12.725244275024473,162623.61310328695,0.9278206776011088,7,7,0
397,v_7,3.2845988447768444,27.175977656581765,29.74642381736346,84605.12823756704,0.628501743234011,321,300,21
398,v_8,2.3851828683623757,21.041096493841664,17.773220593185865,79351.09158015499,0.6009899759925263,350,340,10
399,v_9,2.8224819996794173,20.794193689889866,26.931535365259432,95014.18713859699,0.6691205075201174,269,245,24
400,v_0,2.575601974156229,23.233715621155206,11.294892869126182,77599.63110714538,0.5849785869083332,364,363,1
401,v_1,2.20827152823828,25.190597909082705,24.210338726848484,61364.05839738898,0.5333161057651086,453,432,21
402,v_2,2.701136245731299,25.400119146045107,19.87544370236863,74440.6987727715,0.5830410772405719,383,367,16
403,v_3,3.5988733596540055,23.243337531153756,20.415121700747513,108384.52042665247,0.719196048878044,202,179,23
404,v_4,4.982418083663503,26.618391898493787,22.188864796938137,131025.95774690874,0.8108825270094713,81,69,12
405,v_5,3.3956168368511546,20.60142342600785,28.771133250656025,115377.35553257506,0.7512602718495984,160,139,21
406,v_6,2.525908827072979,26.900048908206657,16.539002849719356,65730.13236961853,0.5453179403724833,433,414,19
407,v_7,2.2900293489401586,24.50370936258185,11.07957420293048,65419.77939863932,0.5357871475465333,435,429,6
408,v_8,3.9947351734616543,27.95449960789729,7.804620373808152,100031.19492212155,0.6640456288766925,240,258,18
409,v_9,3.1979477474279245,21.524160133304175,27.883028069804563,104002.64814532631,0.7054408509164114,222,197,25
410,v_0,3.619871390841679,28.420332943764212,19.08398495208003,89158.6340469404,0.6413181729237232,299,282,17
411,v_1,2.2673732963480497,27.55270420496808,24.955961277323322,57604.844765148664,0.518634713087631,470,449,21
412,v_2,4.346084263011157,27.087446977429764,9.79072232241453,112312.77439558091,0.7201216294550763,176,178,2
413,v_3,2.789337709732529,23.601364074715192,28.17177686790082,82730.1008585467,0.6204570735634198,334,310,24
414,v_4,3.661406722137129,23.055243106580235,13.968873674640234,111167.3874956114,0.7239428134879418,184,172,12
415,v_5,3.801783000081852,25.156794276964977,15.411941004269078,105786.73672238093,0.7042984611554122,214,199,15
416,v_6,4.976474044469938,28.514249577450958,27.98726122467357,122168.39428612482,0.7781424969602347,126,104,22
417,v_7,2.349099193656428,28.174497084911916,26.461255292907016,58364.04353517295,0.5223292398318939,468,444,24
418,v_8,4.604170070322351,28.059254001176214,9.835695033843184,114861.4518795241,0.7304428690852787,161,161,0
419,v_9,2.2427578491537568,24.029801787651614,21.15358157817139,65332.93051522732,0.5474785765064671,436,411,25
420,v_0,3.0382991796133565,29.75610200859915,24.851936345396467,71475.02048069234,0.5740670785186324,400,378,22
421,v_1,2.397574018225545,28.620144822726225,15.124795645749142,58640.85803466537,0.515368825435813,466,453,13
422,v_2,3.8187588132529324,27.648098009029955,15.57441621743983,96684.37036801538,0.6680793687672941,259,248,11
423,v_3,3.1959890833169395,21.46373992162249,2.9769969721793137,104231.46052158115,0.6313314317722358,221,294,73
424,v_4,2.077435720848461,21.351662891548226,16.936356540955494,68107.62469500797,0.5552287918301653,423,400,23
425,v_5,4.8974664834596595,24.32497878330132,15.67811402236708,140934.6916818278,0.8452001602635677,41,36,5
426,v_6,3.3185350658987303,21.05664684261744,7.265107292778389,110320.51153134774,0.7027036013025927,192,206,14
427,v_7,3.858763864693489,26.502010923981533,2.7791391862093766,101922.08662804455,0.6170273212349424,230,316,86
428,v_8,4.342284758205319,24.598004237693203,29.851123197923247,123571.26365460113,0.7844004902417587,119,94,25
429,v_9,2.1733416829891,26.95035228858553,7.936223022261843,56449.959901031965,0.49028203932372566,476,478,2
430,v_0,2.4267481060615883,21.21384939422429,3.930328519308754,80076.39618662791,0.5529117666351522,347,403,56
431,v_1,4.0764840250823955,20.622917981300628,29.904208761736328,138367.65503075955,0.8436033088484411,49,37,12
432,v_2,4.441910808518056,26.152194382310107,19.092979252457514,118894.22989992888,0.7602675837002779,141,124,17
433,v_3,3.581124391734955,24.260833838903714,26.711522241973537,103326.79007124896,0.702282526617698,225,207,18
434,v_4,3.349353946463968,21.94622511820765,13.009762823338884,106831.76020720898,0.7051302889520277,208,198,10
435,v_5,4.482613686700623,27.33614380561402,1.3199066684307692,114786.98119842213,0.5997802902738134,162,342,180
436,v_6,3.2484619945392845,24.813441516353237,8.534583053605992,91641.05735401541,0.6333932642758453,282,291,9
437,v_7,4.280869469366405,21.37109705728999,7.240854288499888,140218.08074878005,0.8221733815180949,44,52,8
438,v_8,2.0363623239316797,22.412014575995414,24.244576244606698,63602.49650206411,0.5422866493399974,442,418,24
439,v_9,4.8787299329631,24.878540439263624,16.890825180237094,137271.63761591024,0.8318398363135677,56,45,11
440,v_0,3.363132003679883,28.443570827396158,15.158992973631568,82767.3995362019,0.6119168775625401,333,323,10
441,v_1,2.4501459940819528,23.2467592689006,14.804525751694229,73778.4004441048,0.5755176416300782,386,374,12
442,v_2,3.127664855437308,23.94476278570035,23.76547977127465,91434.28589529826,0.6533745372128799,283,265,18
443,v_3,4.676254066820704,29.55334686503928,10.14679997669237,110761.93487086135,0.7148908868757282,188,182,6
444,v_4,4.064404118259627,24.37603124055392,25.385275803351757,116716.6994922928,0.7552775135863302,150,130,20
445,v_5,2.115279046886975,29.017619921354235,19.478842827440133,51027.74129952834,0.4890971551448635,495,479,16
446,v_6,3.9780617666173486,28.951177407065366,18.80407395804179,96184.39461069102,0.6691992463041507,262,244,18
447,v_7,2.1999561216820696,25.184080219452042,22.385579292923083,61148.808966046534,0.5314875286158737,455,435,20
448,v_8,3.5366657624380236,26.802277792083533,3.4589684653282933,92367.97241107278,0.5941513897544244,276,350,74
449,v_9,4.1489701641880465,20.720843359986734,1.351145781811736,140162.3490898493,0.7037668844023095,45,202,157
450,v_0,4.8695041948984406,27.37508359459007,9.599531857342,124516.89233076342,0.7683876465412809,115,117,2
451,v_1,3.049109689237549,27.74653531181182,6.37067146815657,76924.33931737827,0.5641154147793943,373,389,16
452,v_2,2.522328006002253,20.983956497133974,23.16680720443034,84142.16993243695,0.6238934756210207,324,305,19
453,v_3,2.795139284975012,20.20944961030913,29.067941010505884,96816.26145284006,0.6771187458864126,257,233,24
454,v_4,2.8863343324322606,27.692231478381338,12.076249549933982,72960.59480535335,0.5679998664108745,393,387,6
455,v_5,2.6170617865866657,21.213864181594065,23.464379638495853,86356.23069705916,0.6329070479099883,312,293,19
456,v_6,3.931712760623392,25.303021332491582,29.08617455023713,108769.86706975318,0.7249394194137153,200,169,31
457,v_7,4.396142574963724,22.928220367009647,18.45456609945334,134214.7915920521,0.8210344782719768,66,53,13
458,v_8,3.747267974621739,27.480731794295323,20.037879612613576,95452.16789551516,0.6672033316889726,267,251,16
459,v_9,2.3842872390986,23.382675059944983,7.5138527434717055,71377.94130772333,0.5481272581449876,401,408,7
460,v_0,3.11650107151254,24.32076882944196,18.77524789234124,89699.37106622802,0.643235927231032,298,278,20
461,v_1,4.829227513234122,22.40692711832505,6.726644205938182,150866.96336816764,0.8620247924758193,18,28,10
462,v_2,4.660774700627808,26.458108126552062,24.6624612300899,123310.022653991,0.7813180169672513,121,98,23
463,v_3,4.584109989090309,28.46514338690278,8.314989585027487,112730.31442835093,0.7169258949712072,173,180,7
464,v_4,4.265125786238834,24.6053949727414,22.126229637686784,121339.04410418331,0.7720982881284837,132,111,21
465,v_5,4.329342339499173,26.561618376810713,16.80578064801121,114094.9735374694,0.7390484807732457,167,149,18
466,v_6,4.954009218573525,29.37388066497119,5.779629656153677,118057.73655302382,0.7245658044494547,144,170,26
467,v_7,2.3951863203636856,27.259799099852955,7.191829623009485,61505.865632143454,0.5070786416212917,452,462,10
468,v_8,3.517558078855487,28.407030280112,16.7248789592636,86679.20083216335,0.6293040411876943,308,299,9
469,v_9,3.771043071376319,25.083605469162798,17.385637792911467,105237.55277804108,0.7041803371727977,216,200,16
470,v_0,4.066655906150272,28.733229158608076,23.07252457425158,99072.31007477954,0.6835633598560369,244,227,17
471,v_1,2.4802149048637188,24.6155747441979,8.153687071127067,70530.83195374285,0.5474958472047016,407,410,3
472,v_2,4.1793851453390145,29.918099513493637,12.64333515997736,97786.2211234913,0.6683299583923635,251,247,4
473,v_3,4.4002129060974795,22.040356346288988,22.25906758486057,139750.70581902235,0.8458222845430792,48,35,13
474,v_4,3.8479563507805374,21.88024734615416,23.72996175007652,123105.36056284353,0.7800407209469506,122,101,21
475,v_5,3.66267954239605,20.052296135429128,2.024029293266933,127859.63925448459,0.6944803454700919,97,215,118
476,v_6,4.237201348193696,22.024805601652375,11.67028178776045,134668.4761820092,0.8140370461399801,65,64,1
477,v_7,2.9807948490142375,21.488880503324445,26.422872093017816,97099.64189293217,0.677255775356822,255,232,23
478,v_8,4.989003012881742,23.683095305068484,21.940057207879374,147459.98579982397,0.8764721091725067,24,20,4
479,v_9,4.658587341395224,25.930443341867843,12.966033384610089,125760.22313642246,0.7807721330555886,104,99,5
480,v_0,4.086854439490421,20.032182636042787,11.309297302799365,142810.37971250684,0.8458525463906157,35,34,1
481,v_1,4.3825919938312525,20.92990639823132,14.948213806697588,146575.91916448873,0.8668898383939038,28,25,3
482,v_2,3.9269765777156818,20.648535944829682,17.283053050826187,133127.57175909175,0.8156437330188601,69,60,9
483,v_3,3.681980283248513,26.034876665964546,24.344680990742322,98997.73014012631,0.6839164130544341,245,226,19
484,v_4,2.809462160384643,28.25049410180062,3.234690094895604,69613.99423842385,0.4986765938920158,412,472,60
485,v_5,2.1756527877319374,23.342383186960607,21.522747107486556,65244.564961880315,0.5473572300329957,438,412,26
486,v_6,4.365844894017219,25.172690564416094,5.276123274482234,121405.28506255634,0.7338237468391184,131,154,23
487,v_7,2.9845782608279343,24.340193661738752,7.397746628625127,85833.79369997965,0.6054026938940475,313,332,19
488,v_8,3.7946758821912168,27.356631142391898,28.06028660896317,97098.25100065793,0.6778888418611828,256,231,25
489,v_9,3.9276955986055744,24.21248053294072,23.783896924326726,113552.7555697142,0.7418577881918909,169,146,23
490,v_0,2.355008572770162,24.099048896962884,12.131155606058277,68405.71450108226,0.5498838651802187,420,407,13
491,v_1,3.7156168136815597,25.877693608621982,11.504827807916364,100508.91419961487,0.677059677746576,237,234,3
492,v_2,3.0035338662257964,20.26196708532065,25.11921426659743,103764.8288963641,0.7033497175395392,224,205,19
493,v_3,2.819212429918437,25.180787662388155,28.279698108344874,78371.49572842273,0.6030618769553426,359,337,22
494,v_4,2.7778902765973212,24.29656812738935,25.41607343696245,80033.12201031385,0.6085569709579844,348,328,20
495,v_5,2.5583042535388323,28.026433097957103,15.006097290475301,63897.56545573279,0.5362488371167939,440,427,13
496,v_6,2.4004399172478315,20.806015137571247,15.397373418303692,80760.96168680392,0.6041781022087335,343,334,9
497,v_7,3.3105521078455387,27.295082286523968,5.608336862411253,84901.49626194932,0.5906108935493148,319,355,36
498,v_8,3.830675448432924,21.353540822776857,20.051699531747047,125575.37555848132,0.7877059788225624,105,92,13
499,v_9,4.869843863250374,20.689580163564212,9.183425166102804,164763.91709356193,0.9281028179833384,5,6,1
